 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
85.078125,63.54742439,1.194805189,0.282355355,0.323578595,8.296540717,27.52755139,792.4492623,0
80.734375,40.2960692,0.808971613,1.9538013,2.299331104,16.9293446,9.260121801,98.87182329,0
34.375,31.88088181,4.588341747,25.88273951,36.93143813,63.50680301,1.873383987,2.675003601,1
136.0859375,48.68248969,0.109994355,-0.148004689,20.7090301,52.72613936,2.394526578,4.347367271,0
112.390625,55.33043274,0.57493878,-0.10730539,18.93143813,55.76389832,2.850478752,6.673444959,1
79.6953125,37.48928151,1.698401977,5.235228951,41.64214047,73.36736284,1.399719585,0.314248849,1
119.7890625,49.05125705,0.32091331,-0.160630607,7.070234114,35.23098767,5.105893676,25.52407128,0
121.4609375,56.86014948,0.22066919,-0.296749486,1.77006689,11.92478408,12.24966878,204.7464864,0
93.640625,45.76702797,0.422797915,0.590769103,3.690635452,20.06151775,7.579115436,66.69031474,0
132.1640625,48.95418415,0.037562965,-0.205432264,1.782608696,16.22288008,10.95745252,129.3125077,0
87.703125,46.23063097,1.302489632,2.084023559,20.15133779,53.70627729,2.744228196,6.484419395,1
99.0390625,39.98562287,0.6695787,2.276886361,0.964882943,9.944516862,17.04873084,376.808602,1
78.6796875,35.80261286,1.339544781,4.643499047,8.302675585,35.42598426,4.442891013,19.22693734,1
123.140625,49.76471742,-0.023037746,0.023638,2.045986622,13.73678966,10.30376443,141.1183268,0
19.8359375,28.73689303,6.0567723,40.80816128,60.21655518,75.93126905,1.1380628,0.132015156,1
101.03125,41.84848741,0.424008236,0.905819515,1.258361204,14.71624493,12.7874928,172.5243213,0
126.4921875,53.35670004,-0.137655493,-0.351905966,29.80936455,59.52218141,1.717424624,1.451572297,0
115.4609375,47.95031647,0.228512555,-0.365057256,2.493311037,17.34763934,9.824035753,115.3412264,0
108.9765625,51.86573183,0.474522397,0.084257415,11.39632107,40.24307564,3.549170878,11.61125301,1
36.46875,39.27287102,3.736450963,14.9146447,111.1229097,75.71649359,0.253562477,-0.936103674,1
124.953125,46.40714172,0.018477727,-0.022946146,0.755016722,10.27649605,17.25828846,355.2269627,0
160.8046875,44.0227318,-0.396509665,0.527135287,2.860367893,18.86591664,8.947841789,93.99852534,0
59.4375,38.90166891,2.506676838,9.072247763,30.69230769,61.68628671,2.06924093,3.363576455,1
125.3046875,48.35053622,-0.076568189,-0.359415022,2.970735786,15.40973218,7.500245047,78.67586054,0
108.5546875,31.70883369,0.650115394,3.607331475,2.197324415,12.69600283,10.21971546,153.3023876,0
125.84375,47.62359537,0.234283697,-0.225825562,2.294314381,16.76670538,9.262974069,97.82870639,0
102.1640625,50.13291355,0.315193451,0.257766093,4.173913043,25.78684535,6.676829819,46.08291993,0
106.3359375,46.0899727,0.325538889,0.302024592,1.590301003,13.32897514,12.47179411,185.8977814,0
113.2265625,39.00705362,0.264484297,0.868265087,2.010869565,12.30713618,10.70467007,168.3046614,0
116.5546875,49.68680166,-0.042807061,-0.239529377,3.650501672,22.79569559,7.385336046,59.58294009,0
93.46875,40.1642988,0.300820167,1.196506932,1.985785953,12.44112417,10.68630379,164.2745792,0
153.9140625,49.58342518,-0.426855127,0.194707029,2.647993311,16.53512541,8.756079151,94.22219573,0
94.265625,51.9824917,0.468119291,0.175742073,0.913043478,9.340589872,19.65944427,482.4513097,0
152.796875,45.35560181,-0.2825618,0.212796125,2.156354515,14.17985764,9.795381415,122.0231899,0
105.5,47.26388685,0.338099079,0.262376166,1.912207358,13.90849761,11.21459891,152.9738816,0
128.15625,46.69054332,-0.155499405,0.093848442,2.799331104,15.98493855,8.510711219,95.85589604,0
121.7109375,43.35448945,0.195039344,-0.113305108,4.622073579,27.71261948,6.313736844,40.42701719,0
50.0859375,40.40343955,3.151907528,10.66543747,16.43394649,46.4274507,3.14661767,9.575655105,1
119.9296875,52.3530956,0.129102533,-0.324250702,0.684782609,9.053176379,21.01681985,537.6487932,0
140.84375,44.90970759,-0.091304903,0.319280374,2.158862876,17.89695084,9.261143562,92.76864881,0
126.234375,51.10872057,0.024776543,-0.41857959,6.254180602,28.27411111,5.280942109,30.14882512,0
115.71875,45.20213931,0.299161121,0.088620287,2.179765886,13.04726263,10.02045512,142.3786194,0
106.390625,56.55752525,0.304665704,-0.350785789,1.493311037,13.85359867,12.70893869,189.024749,0
125.3828125,54.47592947,0.08156028,-0.255997353,1.072742475,13.91874027,15.29553004,247.1697099,0
101.6015625,42.33688179,0.497348852,0.761909541,1.961538462,16.40249978,10.46316406,122.0324112,0
134.8828125,49.55309985,-0.067603495,-0.160986225,2.599498328,21.84632324,8.993565101,83.17007813,0
90.3046875,45.29841309,0.742012038,0.966059785,3.177257525,23.32245286,7.785759483,62.22871735,0
98.953125,43.50823546,0.59606921,1.345104995,9.718227425,40.60462808,4.536444835,20.11474881,0
78.6796875,59.98905285,1.390636674,1.054357025,93.32608696,71.53114499,0.6668311,-0.807668128,1
46.234375,27.68022884,3.986850736,25.42175255,12.64799331,42.39143921,3.918737221,15.19654897,1
104.4765625,47.98159882,0.353676271,0.206041969,2.317725753,18.24836237,8.663603402,80.36671865,0
63.0859375,39.57607929,2.694842788,9.087356463,19.6270903,52.92638355,2.890254342,7.578930279,1
122.2578125,49.00035811,-0.024932442,-0.267607142,4.617056856,26.83756122,6.128133657,38.17247469,0
95.9140625,38.90794973,0.487542656,1.278809355,0.990802676,9.543024332,18.22715229,433.7960636,0
135.2421875,51.54378389,-0.067650611,-0.348838255,2.782608696,18.70563823,8.861535724,91.07403184,0
42.8203125,33.40481664,4.417853464,23.83558653,23.24331104,52.00566116,2.566038446,6.1804209,1
19.4921875,32.6716611,5.643641378,33.15621962,54.61705686,57.232719,1.509937251,1.800584867,1
118.640625,52.64188185,0.192504745,-0.037319413,28.86204013,64.14171077,2.113520797,3.05532806,0
61.671875,36.37545304,2.265220701,8.709980861,5.593645485,29.62396029,6.072215931,38.23599074,1
109.0390625,81.85308889,0.346043965,-1.339971452,4.505852843,29.64061435,7.469903629,56.14966709,0
38.6953125,36.36051228,4.360465712,21.15771157,15.3687291,44.45130354,3.359132223,11.35930965,1
108.09375,52.13315846,0.559001978,0.263901659,2.025083612,14.78104543,10.79903329,141.8293064,0
68.1640625,39.37852709,1.097031072,2.901759736,2.510033445,15.38075502,8.411093732,90.5343359,0
128.59375,55.22134968,-0.030992975,-0.398107541,15.18812709,47.02982999,3.054503377,8.097409554,0
65.953125,35.63790542,2.635891727,11.14563624,7.119565217,35.10645423,5.208002681,26.93239146,1
135.3671875,45.241517,-0.147412041,0.37187382,2.742474916,22.71627167,8.89029666,80.96681838,0
107.5546875,75.13943378,0.52671536,-1.286903712,87.08862876,91.04935725,0.467832541,-1.357948707,0
138.609375,60.9979808,-0.007566477,-0.940589091,39.71153846,78.76253142,1.616087278,0.888567681,0
125.1640625,58.00980215,0.012868643,-1.000745593,15.66053512,50.34363667,3.22985103,9.294382662,0
8.1015625,31.35154498,6.091617155,38.48028348,92.85618729,54.66816332,0.968097795,0.696454218,1
111.21875,71.32517279,0.333782732,-1.215763231,1.031772575,12.95376369,15.97151014,277.3695598,0
112.0078125,56.29477331,0.183155804,-0.521591153,0.77090301,10.00356238,17.89882844,387.7747422,0
125.96875,52.7576916,0.140843955,-0.397859782,2.447324415,19.3802748,8.6962847,80.18947206,0
107.7578125,48.53313077,0.311860462,0.110853623,2.459866221,14.9366856,9.215724916,108.3314565,0
104.1484375,40.58692251,0.330398255,0.997289544,1.572742475,13.8115806,11.72506303,162.5887058,0
124.109375,50.94347885,0.10383716,-0.106401968,3.273411371,19.18488628,7.889482101,72.60824417,0
69.2734375,48.97124712,2.055038029,4.603519771,40.1722408,76.22635342,1.670115316,1.221644103,1
46.640625,45.69579001,2.779794597,8.088926705,14.77257525,41.31733524,3.380418466,11.36648582,1
62.1640625,45.52056152,2.438793131,6.897894438,16.84615385,49.43283417,3.102149052,8.877464039,1
104.7890625,45.70603289,0.274938086,0.266610142,3.780936455,28.13364851,7.533343215,56.2150316,0
145.3984375,56.76216002,-0.220979815,-0.622230722,2.532608696,18.93859396,9.644887231,102.8200988,0
108.9453125,42.38611738,0.294195733,0.312469535,2.892976589,20.19218492,7.785414301,65.34423801,0
117.984375,46.0385342,0.152750407,0.237617944,1.964046823,12.87382342,10.57615725,153.2166075,0
44.6015625,43.87595082,2.966424127,9.248106506,61.50167224,79.46991499,0.907306286,-0.606399475,1
117.515625,50.45790083,0.307339603,0.029154918,1.383779264,14.78595457,11.96943871,155.2941978,0
107.9453125,48.26397281,0.463263693,0.182940879,2.918060201,18.95148642,7.394589309,61.5471598,0
108.5625,46.73090352,0.254735344,0.372190002,1.862876254,12.13081953,11.22185701,180.0326233,0
124.1875,47.93236609,-0.021858627,-0.085495775,5.857859532,30.94165721,5.888273251,35.46850138,0
97.9921875,37.94002176,0.710899473,2.053891874,0.849498328,11.03661092,16.71443626,320.3598233,0
132.2890625,54.76443194,0.15619624,-0.359317205,5.33277592,23.42110422,6.080430921,43.46528117,0
102.03125,36.57781463,0.561365225,1.881021871,2.409698997,14.55399494,9.708836093,120.3259472,0
97.15625,32.61408761,0.577757333,3.535510391,2.989966555,18.75336937,8.088758562,76.4762133,0
126.6015625,53.36846269,0.177060104,-0.595065108,5.867056856,30.81094393,5.789625506,34.1311055,0
125.71875,45.9161834,0.194230772,0.124038185,12.48076923,41.76563611,3.525513694,11.8655793,0
93.2109375,38.88196327,0.866043502,1.891722022,2.421404682,19.17695305,8.980331526,87.13433604,0
124.8984375,52.55337166,0.071469186,-0.086983892,2.540133779,21.45172447,9.087389475,85.24769141,0
39.1484375,30.32817632,4.004762208,23.3089483,37.52759197,71.31374746,1.780298706,1.807952045,1
119.1015625,52.88546584,0.320426414,-0.15850433,2.919732441,21.75252829,8.534961743,78.29415704,0
116.75,49.49431786,0.093094606,-0.199560546,3.753344482,22.11954894,6.611707408,47.45149761,0
91.15625,40.66679341,0.534497547,1.274230804,1.501672241,13.01340307,11.25492938,158.6882129,0
110.1328125,45.60502492,0.23338141,0.165817541,1.135451505,12.46486892,14.90226564,257.2930493,0
78.1484375,37.46562797,0.788502386,2.493464561,2.008361204,12.84776819,11.56207286,179.2771844,0
130.8828125,50.0304003,0.116591209,-0.114636095,4.218227425,22.27702678,6.473638897,46.13426966,0
119.703125,51.2299289,0.16454658,-0.371777841,2.782608696,18.05443919,8.431540712,85.17240324,0
110.953125,47.40300283,0.026613853,-0.053399759,2.756688963,15.33724009,9.051473416,105.7375567,0
137.3828125,52.03276028,0.021787591,-0.621113298,2.676421405,15.58040358,7.997838324,83.06899599,0
101.7421875,44.14716973,0.288101972,0.721347188,1.605351171,11.59091321,12.47154114,214.9798874,0
110.859375,49.64006924,0.330472948,-0.175372911,1.153010033,11.955009,13.40160592,219.2737808,0
121.09375,43.45048142,-0.061454618,-0.099448911,2.462374582,18.49128211,8.235864174,73.8697789,0
120.265625,48.16110405,0.392295126,0.110808867,1.313545151,11.98471088,13.10738054,211.8084809,0
103.21875,48.01170715,0.531698277,0.10460692,5.394648829,26.93519607,5.546896781,32.87152492,0
98.7890625,45.67833395,0.599657802,1.076387854,2.340301003,14.89288672,8.735114846,98.27912017,0
116.59375,46.02299654,-0.021803635,0.123606299,2.448996656,14.18852664,9.254042096,117.4881778,0
156.90625,49.42804706,-0.542790082,0.714027855,1.918896321,18.09740306,10.37728412,113.1753492,0
95.3671875,50.26832239,1.110711588,1.167954551,144.7065217,76.99977191,-0.397906063,-0.953013285,1
122.203125,52.21969207,0.068364055,-0.451483464,2.43812709,15.85533528,9.187423438,101.9255993,0
106.9296875,38.95453752,0.047006052,0.851953601,3.684782609,25.07043861,7.14370836,51.64343745,0
143.7578125,50.24638452,-0.158471994,0.109268246,6.614548495,29.37890096,4.686596198,22.16344137,0
138.03125,48.63960859,-0.084651631,-0.047690209,8.423913043,35.35983299,4.288726965,17.75107821,0
92.4453125,45.1758385,0.515846075,0.933886217,5.235785953,29.63441556,5.975504963,35.62667119,0
92.40625,37.06106395,0.512663013,1.793892738,3.504180602,24.04018687,7.542757526,59.08072934,0
129.421875,50.37369871,0.040349987,-0.431935376,1.682274247,11.68959118,11.94561723,203.9901017,0
116.578125,35.87535047,0.320334771,1.795521641,11.26003344,40.54439461,3.869450579,14.74956604,0
127.28125,49.99202085,0.238958966,-0.008764442,2.788461538,15.44391842,8.082820658,86.81694002,0
96.8359375,45.04525109,0.435910951,0.420905327,2.515886288,17.87738566,9.018725148,91.97756511,0
122.109375,47.43601519,-0.015019028,-0.38191246,2.494147157,14.39449446,9.426707985,119.2033849,0
105.0390625,37.72399815,0.28637184,1.473811021,1.453177258,12.97735286,12.76490567,195.3297361,0
122.0859375,51.79482167,0.506425526,-0.173389957,2.47826087,17.91722968,9.028766623,91.43250993,0
92.2890625,33.92182012,0.680791371,3.727442573,3.518394649,23.21793281,7.413706879,58.30812363,0
122.640625,48.89844936,0.197518343,-0.075827788,3.668060201,20.4695961,6.887724319,56.10667498,0
101.109375,44.96478385,0.46684233,0.650444999,4.303511706,22.90227211,5.918597012,38.15288961,1
112.7578125,52.9535094,0.230126307,-0.394914279,3.091137124,18.94895153,8.126732818,77.3347056,0
116.8046875,48.6362549,0.333073792,0.021088921,1.510033445,15.88242965,12.00458628,153.3594046,0
127.3671875,51.85795972,-0.125432289,-0.485280583,2.326923077,14.7755553,10.11705033,131.7961579,0
39.375,34.85348799,4.034706553,19.99365681,42.42892977,69.87893831,1.672327177,1.661392592,1
145.265625,55.96587749,-0.399576605,-0.435533217,1.715719064,15.89328292,10.83988177,127.0336948,0
129.7109375,52.96448579,0.030768649,-0.054144716,4.423076923,26.28334676,6.498581832,43.63848301,0
119.3828125,47.71581255,-0.042946129,0.404688124,1.642976589,13.77987939,11.95647953,170.3739221,0
111.171875,51.0577353,0.403811168,0.140020415,3.362876254,20.31693923,7.815392906,70.00814862,0
117.640625,35.43848861,0.315566169,1.404333282,1.62541806,15.93182033,11.46111184,141.7856435,0
95.4921875,34.64620201,0.552427893,2.654725168,1.891304348,14.62673451,10.13990573,124.7395667,0
168.0625,44.00972016,-0.653926914,1.132875283,1.256688963,12.82680475,13.0732734,197.1366511,0
136.265625,48.79108595,-0.033902547,-0.235910148,2.995819398,17.13894085,8.044176527,78.37053063,0
130.6171875,49.32372672,0.032146852,-0.08480015,0.87458194,10.85928495,16.52931293,317.7306157,0
114.046875,45.87446515,0.462117388,0.119860524,4.494147157,23.84507828,6.248062952,41.48002517,0
106.6484375,53.17271237,0.231568353,-0.392764564,4.010033445,19.62435436,6.697265011,55.06633172,0
100.3125,41.92548263,0.643840942,0.838476388,1.650501672,13.89857881,10.70815261,137.7690587,0
124.203125,56.9800348,0.220996866,-0.55463119,2.568561873,21.13160265,9.144592417,87.40134769,0
126.8125,50.92469164,-0.077885737,-0.063279589,3.683110368,21.99298495,7.146167244,55.53004751,0
122.3671875,48.43437427,0.095009567,0.131181397,1.576086957,11.28270334,12.97728756,236.2862406,0
116.2265625,46.43497046,0.170994141,-0.129765586,2.122073579,18.50391302,9.689148964,98.63835781,0
127.6875,47.63168424,0.207934528,-0.035064813,3.367056856,20.99625429,7.56056384,63.27426935,0
125.2578125,42.47283067,0.467456752,0.564218376,2.019230769,17.72534223,10.48394986,117.355986,0
114.9609375,46.56286113,0.419055129,0.119018599,1.793478261,18.23687481,11.19442979,131.2517845,0
119.8828125,45.89757978,0.015353433,0.276211116,4.557692308,27.28983265,6.413297673,42.14841411,0
142.6640625,43.98619765,0.159384036,0.32856355,2.532608696,19.69779473,8.957683022,85.05450313,0
123.2734375,37.80081738,0.294247304,0.976487082,0.865384615,10.23663689,17.32780043,365.4622674,0
116.9375,47.03701169,0.146956702,0.145410116,4.438963211,25.51143334,6.249483095,41.12713473,0
109.0078125,41.78189203,0.472429669,0.749690631,1.7909699,16.22242302,10.84504278,130.7823626,0
91.53125,40.11564095,0.709475447,1.152761678,1.93812709,13.69280202,10.92482459,152.8776605,0
122.484375,46.69030018,-0.086850458,0.101289973,2.790133779,14.95540538,9.224751955,118.9982098,0
137.2421875,57.6537003,-0.108475131,-0.694870928,3.326923077,18.99496442,7.829004937,71.40411328,0
51.015625,29.88231719,4.187785062,24.43205057,40.1722408,74.42049538,1.665057814,1.323526865,1
101.9140625,42.83599307,0.335433628,0.700148443,2.810200669,17.3003643,8.458464305,85.86364912,0
133.9921875,53.3270417,-0.43134801,-0.012416867,23.37123746,57.00652115,2.344535951,4.078742771,0
120.421875,46.69324921,0.290780771,0.453086826,3.038461538,21.67231312,8.636886982,81.18604448,0
119.734375,45.43943159,0.163755179,-0.241664423,1.860367893,11.28831941,12.4801373,228.5659136,0
74.625,36.78102432,0.802786999,3.085969185,2.741638796,21.44560605,8.651414894,78.47590009,0
98.359375,51.19062634,1.057577732,0.759414072,134.5827759,94.92465242,-0.481317363,-1.497141153,1
116.8984375,57.67945364,0.137813196,-0.411988032,3.990802676,22.33813758,6.886695547,52.79916652,0
114.8203125,49.04309865,-0.063299928,-0.320589667,2.960702341,21.7556196,8.384093427,75.05925309,0
82.9375,36.952831,0.697731316,2.350332507,3.066053512,19.99577258,7.67036815,64.33345306,0
115.3125,46.49827786,0.188845821,0.341376678,3.616220736,21.9435435,7.119240178,55.52124885,0
124.53125,47.09414399,0.060258648,0.105936777,12.51839465,45.5563398,3.601194972,11.69361995,0
124.5,53.52160779,0.034350013,-0.245292691,2.151337793,17.63432935,9.624465601,101.9332559,0
111.625,51.29022811,0.261694948,-0.110086393,0.444816054,9.212711058,23.84560191,599.2180861,0
105.265625,42.59263514,0.798784333,1.824332712,1.010033445,12.21743777,15.97586937,289.5293334,0
103.4375,41.37042082,0.527957554,1.050620415,3.465719064,20.94884665,7.620260699,65.66211532,0
118.015625,46.77789682,0.133540019,-0.238343012,2.389632107,13.61966754,9.080376301,118.8089183,0
126.8515625,53.12501321,0.056594489,-0.464809459,3.403846154,20.96752431,7.288475426,59.82204584,0
91.5859375,45.86929926,0.540792016,0.914437269,3.393812709,25.49374496,7.937384726,63.53235477,1
75.5,43.88621652,0.802623401,1.195165891,3.872909699,19.44442992,6.930321486,58.86766272,0
116.7578125,51.24996129,0.073771863,-0.335321195,1.622073579,12.2685658,12.11775777,191.0306216,0
139.6875,41.28081236,-0.075924171,0.518803371,2.280100334,17.80283052,9.954385701,109.8029271,0
