DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
9546.428571,933.5857143,2025,7022765
9653.571429,944.0571429,2021.571429,6354171.571
9756.428571,954.0857143,2027,7130562
10591.75,1034.7125,2128.25,6273733.25
11839.14286,1154.714286,2400.142857,6198994.143
11445.71429,1117.142857,2397.571429,7003086.571
10010.85714,978.2142857,2267,7617804
9503.625,928.4375,2315.75,7174336.75
10875.71429,1062.3,2337.285714,7221717.286
10737.57143,1048.571429,2337.714286,7043767.714
9655.75,943.475,2266.625,7194998.625
10803.85714,1055.2,2294,6537446
9901,967.25,2246,7112990
11778.71429,1149.6,2429.571429,6286872.571
9644,943.0125,2092.5,6330740.5
8594.25,839.975,2261.875,7193109.875
9537,931.8428571,2241.428571,6200051.429
10821.75,1056.175,2255.375,7183905.375
10962.875,1070.125,2264.25,7126363.25
8342,815.2625,2257.875,7031870.875
10457.75,1021.1,2291.625,7053630.625
10123,989.0625,2258.875,6797728.875
10340.5,1009.9375,2276.625,7023016.625
10667.125,1041.6625,2271.5,6354421.5
8526.5,833.1375,2265.75,7130800.75
11416.42857,1114.814286,2397.714286,6274002.714
10444.125,1019,2694.125,6199288.125
11162.125,1088.9875,2691.875,7003380.875
11010.875,1074.2375,2544.625,7618081.625
12726,1240.785714,2577.714286,7174598.714
11504.5,1122.0625,2623.25,7222003.25
10776.875,1051.775,2624,7044054
11349,1106.9,2526.571429,7195258.571
12017.75,1172.1,2579.25,6537731.25
11109.57143,1083.571429,2515,7113259
10860.125,1059.5875,2727.375,6287170.375
11185.42857,1093.014286,2349,6330997
11657,1137.357143,2511.857143,7193359.857
11892.375,1159.85,2512.75,6200323.75
11201.42857,1093,2532,7184182
10768.14286,1051.371429,2544,7126643
12175.14286,1187.414286,2507.142857,7032120.143
11166.14286,1089.471429,2553.285714,7053892.286
12514.42857,1220.142857,2531.571429,6798001.571
12312.28571,1200.428571,2544.428571,7023284.429
10953.42857,1068.742857,2548.714286,6354698.714
12304.14286,1199.814286,2506.428571,7131041.429
10873,1061.1125,2663.5,6274268.5
12644.14286,1232.785714,2954,6199548
12654.42857,1233.8,2957.571429,7003646.571
11597.85714,1131.257143,2795.714286,7618332.714
11004.5,1073.975,2854.5,7174875.5
12152.28571,1185.257143,2896.428571,7222276.429
12338.42857,1203,2886.142857,7044316.143
11214.42857,1093.8,2765,7195497
11999.57143,1170.4,2861.571429,6538013.571
11066.57143,1079.542857,2742.142857,7113486.143
12892,1256.985714,2993,6287436
10553.25,1030.4875,2604,6331252
9625.125,939.8125,2767.5,7193615.5
11199.57143,1092.328571,2782.428571,6200592.429
8716.125,851.3,2772,7184422
9853.25,962.0625,2782.75,7126881.75
9910.625,967.5,2764.125,7032377.125
9127.875,891.425,2789.625,7054128.625
11778.625,1149.225,2818.125,6798288.125
11922,1162.8,2841.125,7023581.125
10509.25,1025.7,2791.25,6354941.25
9471.875,924.925,2772.125,7131307.125
10160.14286,991.8285714,2945.142857,6274550.143
12995.5,1267.075,3265.5,6199859.5
12974,1264.95,3272.25,7003961.25
12680.875,1236.375,3100.75,7618637.75
13192.42857,1286.271429,3153.714286,7175174.714
12804,1248.3875,3212,7222592
12425.75,1211.8625,3191.25,7044621.25
12706.28571,1238.842857,3050.428571,7195782.429
12741.875,1242.3,3169.875,6538321.875
12804.5,1248.4375,3040,7113784
13138.125,1280.975,3310.125,6287753.125
10427.71429,1017.828571,2881.571429,6331529.571
13068.85714,1274.228571,3061.285714,7193909.286
12060.75,1176.3125,3083.5,6200893.5
12946.14286,1262.257143,3038.142857,7184688.143
12982.42857,1265.8,3056.857143,7127155.857
12820.85714,1250.014286,3055.428571,7032668.429
12733.14286,1241.828571,3058.857143,7054397.857
13005.71429,1268.028571,3134.857143,6798604.857
12885.28571,1256.285714,3137.714286,7023877.714
12868,1254.642857,3078.428571,6355228.429
12821.57143,1250.1,3054.285714,7131589.286
11116.75,1085.0125,3217.5,6274822.5
11925.57143,1163.6,3584.857143,6200178.857
12031,1173.828571,3585.142857,7004274.143
12724.28571,1240.614286,3411.571429,7618948.571
13089.42857,1276.385714,3462,7175483
12651.71429,1233.971429,3521,7222901
12269.28571,1196.657143,3491.285714,7044921.286
12087,1179.2,3423.5,7196124
12906.14286,1258.7,3473.142857,6538625.143
11930,1164,3366,7114110
11609.42857,1132.814286,3629.714286,6288072.714
10760.75,1050.25,3156,6331804
12046.25,1175.2375,3380.625,7194228.625
12641,1232.857143,3387.857143,6201197.857
12708.125,1239.3375,3356.25,7185006.25
12473.5,1216.65,3371.25,7127470.25
12412.71429,1210.671429,3351.142857,7032964.143
12563,1225.1875,3373.125,7054712.125
12055.5,1175.9375,3445.875,6798915.875
12250.5,1194.8125,3451.25,7024191.25
12118.25,1182.2625,3396,6355546
12468.625,1216.075,3372.875,7131907.875
9632.571429,940.7142857,3483,6275088
11564,1127.871429,3845.142857,6200439.143
10864.75,1060.0375,3863.25,7004552.25
11521.5,1124.075,3697,7619234
11169.625,1090.1,3764.625,7175785.625
11458.75,1118.1625,3808.75,7223188.75
11137.5,1086.575,3769.75,7045199.75
11458.5,1117.683333,3704.333333,7196436.333
11410.625,1113.3,3760.125,6538912.125
11417.14286,1113.557143,3636.428571,7114380.429
11929.85714,1163.528571,3890.428571,6288333.429
10224.28571,998.8,3419.428571,6332067.429
10865.28571,1060.2,3662.714286,7194510.714
11221.25,1094.8,3670.875,6201480.875
7481.142857,731.8142857,3612,7185262
9108.428571,890.1,3631,7127730
10721.875,1046.4625,3637.75,7033250.75
8649.571429,845.7142857,3640.571429,7054979.571
11546.57143,1126.614286,3739,6799209
11359.85714,1108.757143,3741.428571,7024481.429
11074,1080.128571,3667.285714,6355817.286
10603.57143,1035.485714,3655.142857,7132190.143
5715.125,560.1125,3653.375,6275258.375
8971.875,876.8125,4093.625,6200687.625
10524.85714,1028.314286,4106.857143,7004795.857
8840.428571,864.7714286,3928.571429,7619465.571
6669.857143,653.2428571,3985.142857,7176006.143
8063.857143,788.7571429,4032.857143,7223412.857
9955.714286,973.0428571,4006.285714,7045436.286
8475,829.2,3905.875,7196637.875
6988,684.3,3959.142857,6539111.143
9162.5,895.7625,3868,7114612
9229.75,901.9625,4146.75,6288589.75
6253.125,612.65,3602.5,6332250.5
8904,870.9125,3891.5,7194739.5
6642.714286,650.6142857,3871.857143,6201681.857
9144.75,894.2125,3830.75,7185480.75
9298,908.9428571,3838,7127937
8244.285714,806.7,3858.571429,7033471.571
9484.75,927.3375,3862.125,7055201.125
5739.285714,562.5428571,3926.857143,6799396.857
5933.714286,581.4142857,3927.571429,7024667.571
9325.75,911.975,3898.75,6356048.75
8034,786.1,3861,7132396
10496.14286,1025.042857,3836.857143,6275441.857
10234.71429,999.5571429,4340.428571,6200934.429
10330.85714,1008.814286,4345,7005034
9572.125,935.4125,4161.625,7619698.625
11685.75,1140.675,4208,7176229
9813.375,958.8375,4259.375,7223639.375
9087.142857,887.6142857,4232.285714,7045662.286
10594.42857,1034.957143,4134,7196866
10550.75,1030.475,4172.375,6539324.375
9507.857143,929.0714286,4106.714286,7114850.714
10579.57143,1032.742857,4397.714286,6288840.714
9936.571429,970.8,3786,6332434
10641.71429,1039.542857,4131.857143,7194979.857
10541.75,1029.275,4082.875,6201892.875
10967.14286,1070.714286,4077,7185727
10787.625,1053.6875,4085.75,7128184.75
11185.375,1092.375,4094.25,7033707.25
11081.28571,1081.628571,4105.428571,7055444.429
11457.25,1118.45,4135.75,6799605.75
11650.625,1137.55,4135.625,7024875.625
10377.28571,1013.7,4144.857143,6356294.857
11446.75,1117.125,4098.375,7132633.375
6903.5,675.25,4067,6275672
8005.75,782.7375,4567.25,6201161.25
7456.125,729.225,4564.5,7005253.5
8201.142857,801.7142857,4373.857143,7619910.857
10308.85714,1006.742857,4463.857143,7176484.857
8056.285714,787.6428571,4481,7223861
7927,775.1625,4442.375,7045872.375
8864.571429,866.7285714,4346.142857,7197078.143
7868.714286,769.7,4414.714286,6539566.714
7636.571429,747.1,4318,7115062
7258.875,710.3875,4622.25,6289065.25
